provid,run_timestamp,t1_passes,t1_gls_period_hr,t1_gls_power,t1_snr,t1_n_obs,t1_reject_reason,t2_passes,t2_to_tier3,t2_mhaov_period_hr,t2_mbls_period_hr,t2_ce_period_hr,t2_consensus_period_hr,t2_F_stat,t2_p_value,t2_amplitude_mag,t2_agreement,t2_period_spread_pct,t3_ran,t3_publish_tentative,t3_needs_followup,t3_bayes_period_hr,t3_clean_period_hr,t3_ci_lo,t3_ci_hi,t3_ci_width,t3_clean_peak_ratio,final_period_hr,final_period_unc_hr,reliability,n_bands,baseline_hr,bands_used
2025 OP314,2026-03-20T15:08:17.855686+00:00,True,1.5932966483241622,0.4381516765948746,8.23794066357213,26,,False,True,2.1142047349116373,18.593197732577526,3.8021627703462935,3.8021627703462935,11.720177472292468,3.685587163682058e-05,0.49098126354889904,False,3.890163534708485,True,False,True,18.593197732577526,1.7026772580826832,18.585567974509942,18.60082749064511,0.015259516135169182,1.3543658967357013,,,followup_needed,2,1129.6916666667676,"Lg,Li,Lr,Lz"
2025 MN33,2026-03-20T15:08:21.638949+00:00,True,3.2978989494747375,0.6465042629527299,4.628584515999932,26,,False,True,3.305268422807602,3.8537845948649547,1.319664958119765,3.305268422807602,12.546940332615897,2.277498296721081e-05,0.536915803855992,False,0.6007389448269379,True,False,True,3.8537845948649547,2.8962552734969624,3.850770212144294,3.8567989775856155,0.006028765441321582,1.843977801640291,,,followup_needed,2,119.84166666667443,"Lg,Li,Lr"
2005 TL104,2026-03-20T15:08:24.133157+00:00,True,0.6175587793896948,0.21398510632267426,6.407656102868909,26,,False,False,3.070190063354451,1.886962320773591,0.817289661207651,1.886962320773591,1.810816827681785,0.16445801057988485,0.06696000627498011,False,0.6270542498671354,False,,,,,,,,,,,,2,190.35250000009546,"Lg,Li,Lr"
2025 MN122,2026-03-20T15:08:26.759392+00:00,True,2.028264132066033,0.47567016191050987,7.248643425384218,26,,False,True,12.763254418139379,12.763254418139379,0.6145768221027629,12.763254418139379,7.8908152397307525,0.00047836777627874305,0.6965946331794233,False,0.9518479533534749,True,False,True,12.763254418139379,0.5023828647477255,12.73764253636385,12.788866299914908,0.05122376355105729,2.202237706643111,,,followup_needed,3,915.491388888855,"Lg,Li,Lr,Lz"
2001 XP108,2026-03-20T15:08:31.972578+00:00,True,4.062031015507754,0.7800616749301736,220.2035927005993,26,,False,True,8.124374791597198,7.143381127042347,3.7933491686460807,7.143381127042347,21.41092384318341,3.669474261114303e-07,0.9578856282476069,False,0.46897007156929454,True,False,True,7.143381127042347,3.892306103480326,7.1357690551320205,7.150993198952674,0.015224143820653069,1.432749851776903,,,followup_needed,3,915.3358333334327,"Lg,Li,Lr,Lz"
2025 MU52,2026-03-20T15:08:35.785204+00:00,True,6.8364182091045524,0.5902353984478744,3.2816257196215535,25,,False,True,15.756585528509502,13.02967655885295,1.1081385173146643,13.02967655885295,8.209331818614455,0.00043562788582651724,0.6694516468027969,False,0.9149527225552917,True,False,True,13.02967655885295,11.365015540297156,13.016003773833196,13.043349343872704,0.02734557003950755,2.8178637021111848,,,followup_needed,3,288.3725000001141,"Lg,Li,Lr"
2012 KK25,2026-03-20T15:08:38.409324+00:00,True,0.523511755877939,0.3970063072908799,5.531565711575849,25,,False,False,0.6175391797265755,3.7582527509169723,1.3167270908863609,1.3167270908863609,4.911642409668221,0.006355602445109354,0.07688876339090431,False,1.8542381917465014,False,,,,,,,,,,,,3,365.6883333331207,"Lg,Li,Lr,Lz"
2025 MM121,2026-03-20T15:08:29.409080+00:00,True,7.165582791395698,0.6470094574049732,6.257305758153693,24,,False,True,6.282927642547516,14.195731910636878,12.539379922490312,12.539379922490312,20.281247812407194,1.2088924374875631e-06,0.3585436199422066,False,0.49894431133080863,True,False,True,14.195731910636878,7.161276724348472,14.183124029079925,14.208339792193831,0.02521576311390472,1.2531682425473634,,,followup_needed,3,915.2922222222551,"Lg,Li,Lr,Lz"
2025 OL270,2026-03-20T15:08:33.366997+00:00,True,1.3934467233616807,0.5931587833443804,16.28182282276345,25,,False,True,4.198566188729576,18.381627209069688,3.229278659832479,4.198566188729576,15.600155414849509,6.083023319614078e-06,0.5226465126107066,False,3.3780725092316137,True,False,True,18.381627209069688,2.6093435592492544,18.373201992637455,18.39005242550192,0.016850432864466747,8.573355359508563,,,followup_needed,2,963.8597222222015,"Lg,Li,Lr,Lz"
2001 FG15,2026-03-20T15:08:37.316068+00:00,True,4.6733366683341675,0.7602516839994107,137.51094212018057,26,,False,True,9.158719573191062,8.273257752584193,6.261157644705588,8.273257752584193,30.9145260441507,1.579965502873648e-08,0.715056899024939,False,0.2432052968795602,True,False,True,8.273257752584193,8.721507838175711,8.261657579088908,8.284857926079479,0.02320034699056972,1.1201428692911333,,,followup_needed,2,747.266111111152,"Lg,Li,Lr,Lz"
2016 NG65,2026-03-20T15:08:41.172751+00:00,True,1.757878939469735,0.42326428764515134,13.429441460217893,26,,False,True,0.7037345781927309,4.071690563521173,0.6116389548693587,0.7037345781927309,12.562172714073077,2.2578424722530244e-05,0.16182476959562564,False,4.785832741049821,True,False,True,4.071690563521173,0.5039124873886828,4.0705168173045685,4.072864309737778,0.0023474924332098634,3.920523794903573,,,followup_needed,2,93.61833333328832,"Lg,Lr"
2000 BP12,2026-03-20T15:08:43.921637+00:00,True,3.286143071535768,0.6823646121347674,17.521076839059194,26,,False,True,4.6530510170056685,11.587862620873624,8.355856982122766,8.355856982122766,28.498987388508635,3.229260980841531e-08,0.44065508250233876,False,0.44313898299585,True,False,True,11.587862620873624,3.82826270964346,11.571095014889432,11.604630226857816,0.033535211968384715,1.8913191639862894,,,followup_needed,4,3213.0869444445125,"Lg,Li,Lr,Lz"
2025 OW297,2026-03-20T15:08:47.318640+00:00,True,0.6175587793896948,0.7003421459682885,6.05388094712052,22,,False,True,0.9231410470156718,0.5235078359453151,1.187460932616577,0.9231410470156718,16.081486922294193,1.2872575434696998e-05,0.3919887913260537,False,0.4329059057246529,True,False,True,0.5235078359453151,0.5651766865432291,0.5221246879296709,0.5248909839609593,0.0027662960312884177,4.349577480859045,,,followup_needed,3,725.4922222220921,"Li,Lr,Lz"
2014 MH70,2026-03-20T15:08:51.477267+00:00,True,11.22136068034017,0.48986526945334335,6.702765839405068,26,,False,True,6.878459486495498,38.471490496832274,3.9519939992499062,6.878459486495498,12.16738019818707,2.833097822108055e-05,0.4758963745977599,False,4.59303875705874,True,False,True,38.471490496832274,7.64682251943513,38.45768756809683,38.48529342556772,0.027605857470883954,1.212771957244902,,,followup_needed,2,1800.3688888888573,"Lg,Li,Lr,Lz"
2000 AY45,2026-03-20T15:08:55.857434+00:00,True,1.687343671835918,0.5164133214752272,91.03666820677185,22,,False,True,2.584361453817939,3.89296432144048,0.6292661582697837,2.584361453817939,20.888868345350854,2.2123964819042996e-06,0.2139361702859138,False,0.7565100046895876,True,False,True,3.89296432144048,0.7525939070142964,3.8877783118341562,3.898150331046804,0.010372019212647743,1.15962565019468,,,followup_needed,2,385.1952777777915,"Lg,Li,Lr,Lz"
2009 UF137,2026-03-20T15:08:45.959741+00:00,True,5.496248124062031,0.7849201315681404,37.88415507830993,26,,False,True,5.499333111037012,6.596365455151717,10.94118014751844,6.596365455151717,40.59961097155794,1.3501701978668734e-09,0.7501062705505366,False,0.6586679773742361,True,False,True,6.596365455151717,5.497706593390662,6.5853300040927785,6.607400906210655,0.022070902117875768,3.5997731665848653,,,followup_needed,3,915.4486111112055,"Lg,Li,Lr,Lz"
2025 OP280,2026-03-20T15:08:49.977451+00:00,True,0.6410705352676338,0.6595121390302546,7.491165062880524,25,,False,True,0.8291097032344115,16.085695231743912,0.7790973871733966,0.8291097032344115,17.85136240147493,2.2164141997293996e-06,0.6794486712032636,False,18.401166297987054,True,False,True,16.085695231743912,14.654660137548634,16.084262038468527,16.087128425019298,0.0028663865507683184,2.4456622747321086,,,followup_needed,2,1559.1380555555806,"Li,Lr,Lz"
2025 NS190,2026-03-20T15:08:53.653352+00:00,True,21.73111555777889,0.47874448992993046,3.5321164682839052,25,,False,False,7.387795931977325,3.4071357119039676,0.9083635454431804,3.4071357119039676,6.625641668453071,0.0014506117930378482,0.3097666142684985,False,1.1683303973376882,False,,,,,,,,,,,,2,1511.924722222262,"Lg,Li,Lr,Lz"
2025 OP6,2026-03-20T15:08:58.847979+00:00,True,4.285392696348174,0.6777836104853845,14.047730660440761,24,,False,True,0.9231410470156718,22.644381460486827,5.4091761470183775,5.4091761470183775,15.401249023064118,9.01024548927154e-06,0.42283669287926695,False,3.1862902676899467,True,False,True,22.644381460486827,6.150902642094476,22.633526926412543,22.65523599456111,0.02170906814856899,2.744852075418436,,,followup_needed,3,1369.9866666665766,"Lg,Li,Lr,Lz"
2009 SP238,2026-03-20T15:08:59.914315+00:00,True,0.9819909954977488,0.5602814280753108,14.592979571065788,24,,False,True,1.3776258752917638,9.879626542180727,1.9278034754344293,1.9278034754344293,34.395319216174705,1.8570106896653726e-08,0.16563031813159668,False,4.1248100068655775,True,False,True,9.879626542180727,1.1979355437319685,9.875758040223333,9.88349504413812,0.007737003914786822,2.3157584607224773,,,followup_needed,2,747.5980555556598,"Lg,Li,Lr,Lz"
2005 SQ247,2026-03-20T15:09:03.991517+00:00,True,2.474987493746873,0.5557877060842554,41.784383495097465,23,,False,True,1.5030010003334444,10.005001667222407,3.943180397549694,3.943180397549694,16.163000583369126,8.859859292886796e-06,0.8106170398048909,False,1.537292403217974,True,False,True,10.005001667222407,1.2566897996099036,9.997088930638697,10.012914403806118,0.015825473167423,1.489026601532282,,,followup_needed,2,746.733888888848,"Lg,Li,Lr,Lz"
2002 AG71,2026-03-20T15:09:07.836355+00:00,True,5.966483241620811,0.5589179603250836,73.803993479436,26,,False,True,5.248582860953651,11.478159386462153,1.672209026128266,5.248582860953651,19.316022189118215,8.503200462639526e-07,0.5978123471834316,False,1.186906387979825,True,False,True,11.478159386462153,1.3668491170091916,11.46762711316258,11.488691659761725,0.021064546599144585,3.307015293796302,,,followup_needed,3,532.6900000000605,"Li,Lr,Lz"
2004 SF52,2026-03-20T15:09:11.743180+00:00,True,0.840920460230115,0.14548050082956387,3.8449977330038463,21,,False,True,1.2287429143047683,1.3134378126042014,0.6762720340042505,1.3134378126042014,2.9424707769355503,0.05332123783204834,0.0999699410581,False,0.06892808683847847,True,False,True,1.3134378126042014,0.5464458977104579,1.312080744977437,1.314794880230966,0.0027141352535287044,4.241774639449267,,,followup_needed,2,42.939166666707024,"Lg,Li,Lr"
2025 OW272,2026-03-20T15:09:01.708107+00:00,True,0.7703851925962981,0.43746219045003654,10.511056859991083,26,,False,False,0.7899299766588863,1.5798599533177726,1.1081385173146643,1.1081385173146643,6.238879689058252,0.0017986795991281612,0.6064879808214855,False,0.4256881505624389,False,,,,,,,,,,,,2,962.257500000007,"Li,Lr"
2011 YC58,2026-03-20T15:09:05.864364+00:00,True,7.318409204602301,0.7336534204007726,7.934133611232101,26,,False,True,7.31727242414138,20.458152717572524,5.15064383047881,7.31727242414138,25.571250062190888,8.241943871833968e-08,0.25270215551774244,False,1.795871402856963,True,False,True,20.458152717572524,4.527054176086392,20.443469227758193,20.472836207386855,0.029366979628662193,1.5106606754569334,,,followup_needed,2,915.4483333333628,"Lg,Li,Lr,Lz"
2025 NP183,2026-03-20T15:09:11.224793+00:00,True,14.18384192096048,0.4332108247136616,16.11083740274959,26,,False,True,4.041847282427476,4.103034344781594,0.8202275284410552,4.041847282427476,30.697429197390402,1.6815257852798027e-08,0.8393746286832535,False,0.7970661751600779,True,False,True,4.103034344781594,0.6704468493344278,4.10091557832544,4.1051531112377475,0.004237532912306996,1.1797496794153481,,,followup_needed,2,1346.7780555555364,"Lg,Li,Lr,Lz"
2025 NN185,2026-03-20T15:09:15.253985+00:00,True,13.795897948974488,0.5576182833443386,8.192292098328759,26,,False,True,7.47399133044348,12.841613871290429,1.7280285035629455,7.47399133044348,8.206743040444753,0.00037778314661918166,0.6586602847056322,False,0.7687944195860903,True,False,True,12.841613871290429,12.145847501006466,12.826615895376495,12.856611847204363,0.029995951827865852,3.481943477973985,,,followup_needed,2,1512.29611111118,"Li,Lr,Lz"
2016 PN314,2026-03-20T15:09:15.840070+00:00,True,7.694597298649325,0.6763126770526511,14.397326632651982,26,,False,True,2.5765255085028342,14.800600200066688,2.4566195774471806,2.5765255085028342,17.35630232311264,1.992799908534515e-06,0.5809321296275074,False,4.744402743624404,True,False,True,14.800600200066688,11.939480830287911,14.796368216562175,14.8048321835712,0.008463967009024742,2.4400517966567192,,,followup_needed,3,915.2277777777635,"Lg,Li,Lr,Lz"
2000 CL77,2026-03-20T15:09:19.834238+00:00,True,5.131815907953977,0.6720052950573016,59.47950907543396,26,,False,True,5.131043681227076,12.120706902300766,8.687835979497438,8.687835979497438,18.25593924099212,1.3364691171524612e-06,0.30037152083094154,False,0.40939910774831423,True,False,True,12.120706902300766,5.127611544985452,12.103273117726523,12.138140686875008,0.03486756914848321,6.98365261923739,,,followup_needed,3,915.2055555555853,"Lg,Li,Lr,Lz"
2025 OL326,2026-03-20T15:09:23.962234+00:00,True,2.369184592296148,0.419891353372651,4.267258246620816,26,,False,False,2.8821273757919306,5.764254751583861,0.8437304663082885,2.8821273757919306,4.994755462114904,0.005471424790333357,0.4557431807391032,False,0.999999999999653,False,,,,,,,,,,,,2,982.9858333333977,"Li,Lr,Lz"
2025 OL331,2026-03-20T15:09:27.689932+00:00,True,0.887943971985993,0.7633743916074401,5.293773609101829,22,,False,True,1.4794931643881293,3.5481827275758584,2.7974121765220654,2.7974121765220654,47.48185429617106,5.235141986581482e-09,0.36924070923485264,False,0.4711207819835804,True,False,True,3.5481827275758584,1.1835945315105034,3.544378523187511,3.5519869319642057,0.007608408776694109,5.880115515349142,,,followup_needed,2,1557.99444444431,"Li,Lr,Lz"
2021 TA81,2026-03-20T15:09:19.161844+00:00,True,21.143321660830416,0.8156740167786145,25.128051219633818,23,,False,True,9.957985995331777,15.858452817605867,6.108388548568572,9.957985995331777,51.36880617771955,1.3234456863742139e-09,0.9322507002484146,False,0.5925361639431497,True,False,True,15.858452817605867,16.82374994563405,15.83847023701323,15.878435398198505,0.039965161185277154,8.424545976340106,,,followup_needed,3,1369.864166666579,"Li,Lr,Lz"
2018 PQ166,2026-03-20T15:09:24.077757+00:00,True,2.1928464232116056,0.8174788059336279,24.94477450593726,22,,False,True,2.2552517505835277,36.465488496165385,8.12670333791724,8.12670333791724,45.79754427183107,6.917626915736719e-09,0.836897184674195,False,3.487119435752344,True,False,True,36.465488496165385,2.5313126672101403,36.4491807302699,36.48179626206087,0.03261553179097376,1.009922568910923,,,followup_needed,2,1129.0158333333093,"Li,Lr,Lz"
2018 PS73,2026-03-20T15:09:27.794458+00:00,True,0.5,0.4373160100456936,18.181781610333662,25,,False,True,1.0015005001667223,0.5,0.9465558194774346,0.9465558194774346,7.186622883030395,0.0009322564647225029,0.39272648278320715,False,0.471769134252952,True,False,True,0.5,0.5006688963210703,0.4994443233898796,0.5005556766101205,0.0011113532202408072,2.000714377937835,,,followup_needed,2,598.4211111110053,"Lg,Li,Lr,Lz"
1997 VL3,2026-03-20T15:09:31.911315+00:00,True,4.567533766883442,0.7747694388489911,47.20352681072963,26,,False,True,9.143047682560853,12.512504168056019,2.8062257782222777,9.143047682560853,52.566278715250874,1.2113132719093755e-10,0.4177512122749572,False,0.6930754519004125,True,False,True,12.512504168056019,2.590362256820564,12.494156915181314,12.530851420930723,0.03669450574940747,1.7470336519590366,,,followup_needed,3,504.71805555559695,"Lg,Li,Lr,Lz"
2013 BS111,2026-03-20T15:09:31.840916+00:00,True,4.496998499249624,0.6004139953834782,26.038502941461317,26,,False,True,4.292597532510836,20.058519506502165,4.427928491061383,4.427928491061383,18.336308907510386,1.2905443429467311e-06,1.0832017223647907,False,3.53000077733653,True,False,True,20.058519506502165,3.7212082957418353,20.051354166331965,20.065684846672365,0.014330680340403301,2.719923219084474,,,followup_needed,2,957.2113888888853,"Lg,Li,Lr,Lz"
2016 NW83,2026-03-20T15:09:37.196367+00:00,True,1.5345172586293148,0.6692788479235701,21.511085385542618,24,,False,True,1.9731577192397465,3.211237079026342,5.764658082260283,3.211237079026342,32.2986128660039,3.1109825493480514e-08,0.6055370536030247,False,0.79515181856562,True,False,True,3.211237079026342,1.9718378813004556,3.204793125021607,3.217681033031077,0.012887908009470372,1.7309497962578877,,,followup_needed,2,915.4697222221876,"Lg,Li,Lr,Lz"
2021 TZ210,2026-03-20T15:09:41.068386+00:00,True,4.203101550775388,0.6878676291951169,14.77724010882764,26,,False,True,14.1972324108036,19.110370123374455,1.0141267658457307,14.1972324108036,22.158622747103692,2.7610033925817845e-07,0.8378695141705271,False,0.9285687001168661,True,False,True,19.110370123374455,1.2047418970849617,19.08188069378756,19.13885955296135,0.05697885917379075,1.1498791441259497,,,followup_needed,2,962.8763888889807,"Lg,Li,Lr,Lz"
2015 KE466,2026-03-20T15:09:45.136778+00:00,True,1.687343671835918,0.6114668616027455,21.99095349052388,25,,False,True,17.57452484161387,12.716238746248749,16.258719839979996,16.258719839979996,20.358100508850118,8.019293665784133e-07,0.7476924186778119,False,0.21788191989261735,True,False,True,12.716238746248749,12.622674447781367,12.696545715494853,12.735931777002644,0.039386061507791226,2.4041757843896514,,,followup_needed,2,963.2966666665161,"Lg,Li,Lr,Lz"
2015 AR118,2026-03-20T15:09:37.109986+00:00,True,1.6168084042021011,0.6894313659214228,7.389958979409571,26,,False,True,2.1768922974324774,14.824108036012003,3.2527815976997125,3.2527815976997125,19.802060179293495,6.954724579566474e-07,0.6052376404136439,False,3.5573634720793095,True,False,True,14.824108036012003,1.8696519798684288,14.817580715080164,14.830635356943842,0.013054641863677663,1.0560223414664547,,,followup_needed,2,552.1130555556156,"Lg,Li,Lr,Lz"
2009 DR85,2026-03-20T15:09:39.918120+00:00,True,1.1935967983991995,0.19275794334587346,16.15356887392489,26,,False,False,0.6488829609869957,1.2977659219739914,0.7379672459057383,0.7379672459057383,5.466023313364297,0.003543985422302831,0.22857299956603716,False,0.7585684583879195,False,,,,,,,,,,,,3,914.1552777778124,"Li,Lr,Lz"
2025 OR198,2026-03-20T15:09:43.958953+00:00,True,15.053776888444222,0.8148277448539173,12.784798331860477,25,,False,True,9.487829276425474,15.106202067355785,1.2990998874859359,9.487829276425474,39.34295645074248,3.280027138785613e-09,0.6008855215974425,False,0.8630772277158604,True,False,True,15.106202067355785,1.1157486659076532,15.087162945061955,15.125241189649614,0.03807824458766085,1.1772156302021377,,,followup_needed,2,1581.736666666693,"Lg,Li,Lr,Lz"
2025 OP302,2026-03-20T15:09:48.573796+00:00,True,0.8056528264132066,0.527702234811861,10.367744756427545,26,,False,True,1.902634211403801,10.75725241747249,0.834916864608076,1.902634211403801,10.408996217034382,8.291553155370668e-05,0.5665972509387653,False,4.653873116015781,True,False,True,10.75725241747249,0.8566973045543738,10.753434422399438,10.761070412545541,0.0076359901461025,2.015179475904455,,,followup_needed,3,1370.0583333332324,"Lg,Li,Lr,Lz"
2025 MS346,2026-03-20T15:09:50.358433+00:00,True,1.0407703851925962,0.5078491915824941,13.439116535469383,23,,False,True,0.6410470156718906,36.465488496165385,2.339104888111014,2.339104888111014,10.932040941023894,0.00011243437219565777,0.8372569601597426,False,14.589505490537944,True,False,True,36.465488496165385,0.6080298784098601,36.46079464020262,36.47018235212815,0.009387711925529008,3.4171646498608435,,,followup_needed,2,1775.6108333333395,"Lg,Li,Lr,Lz"
2025 OY280,2026-03-20T15:09:54.246317+00:00,True,0.9937468734367183,0.5669975612722012,14.704982010921482,23,,False,True,1.2287429143047683,37.954318106035345,2.973684210526316,2.973684210526316,13.726204220290894,2.6516137575760546e-05,0.7602475699646406,False,11.763399009105274,True,False,True,37.954318106035345,0.9977885605123672,37.94835084675001,37.96028536532068,0.011934518570674513,1.0134722838968124,,,followup_needed,2,1393.7308333333349,"Li,Lr,Lz"
2025 OY296,2026-03-20T15:09:58.416485+00:00,True,1.228864432216108,0.42180106927756406,9.14881573673011,26,,False,True,0.727242414138046,16.681227075691897,3.0676959619952493,3.0676959619952493,9.116270067910882,0.00019676725937445294,0.581864680856035,False,4.437705457889602,True,False,True,16.681227075691897,0.6061164200775956,16.675071164062476,16.687382987321318,0.01231182325884328,1.6303046499608338,,,followup_needed,2,1582.4383333334117,"Lg,Li,Lr,Lz"
2008 AT49,2026-03-20T15:10:01.580309+00:00,True,1.3934467233616807,0.11678243607783592,13.431377419954305,24,,False,False,0.5783594531510503,1.5186728909636544,0.5763845480685086,0.5783594531510503,5.071910002359218,0.005942889502302817,0.2934755966260016,False,1.6258287690949116,False,,,,,,,,,,,,2,385.340000000142,"Lg,Li,Lr,Lz"
2004 VY106,2026-03-20T15:09:53.162055+00:00,True,1.0760380190095047,0.21913440097993375,8.56572210917843,25,,False,True,10.263587862620874,3.3601200400133377,3.0030628828603576,3.3601200400133377,7.4412961548087715,0.0007673071512165341,0.5850388200568868,False,2.0545301180900903,True,False,True,3.3601200400133377,2.4024503062882863,3.354093826870474,3.3661462531562014,0.012052426285727336,8.066467341519216,,,followup_needed,3,914.1333333333023,"Lg,Li,Lr,Lz"
2025 OY311,2026-03-20T15:09:57.190501+00:00,True,2.604302151075538,0.5624876584538826,13.475221414427129,23,,False,True,1.8321107035678559,7.42697565855285,2.5976372046505816,2.5976372046505816,14.988286046605682,1.4783431463327723e-05,0.6158176186393197,False,1.859127381319603,True,False,True,7.42697565855285,2.790505251283501,7.421763008643852,7.432188308461848,0.010425299817995448,1.1686051292533188,,,followup_needed,2,1581.4547222221736,"Lg,Li,Lr,Lz"
2002 AV162,2026-03-20T15:10:01.349080+00:00,True,10.692346173086543,0.6655983160503062,13.052930111943091,24,,False,True,0.7115705235078359,16.783094364788262,6.951556444555569,6.951556444555569,15.26303629526569,9.601037923023803e-06,0.5221172044777236,False,1.4142930433847372,True,False,True,16.783094364788262,0.6235166460168997,16.769144753193835,16.79704397638269,0.02789922318885285,1.4108439170978817,,,followup_needed,3,915.2055555555853,"Lg,Li,Lr,Lz"
2005 SH162,2026-03-20T15:10:06.448389+00:00,True,1.9929964982491246,0.6395011713245191,26.34022030643187,26,,False,True,8.226242080693563,19.024174724908303,5.018439804975622,8.226242080693563,18.593622782577906,1.1547501105324542e-06,0.6558714856301535,False,1.3126203360287012,True,False,True,19.024174724908303,4.961373934283592,19.007667215716275,19.04068223410033,0.03301501838405407,1.1730200056870104,,,followup_needed,3,915.2277777777635,"Lg,Li,Lr,Lz"
2016 QJ165,2026-03-20T15:10:10.660306+00:00,True,0.864432216108054,0.7047734846439812,41.28641782576088,26,,False,True,1.839946648882961,17.848782927642546,14.481310163770472,14.481310163770472,31.62437010236094,1.2920637448843308e-08,1.075511184361071,False,0.8729433574672659,True,False,True,17.848782927642546,2.17347543941626,17.83219173419571,17.86537412108938,0.03318238689367092,1.0832751861279835,,,followup_needed,2,1534.0694444445544,"Lg,Li,Lr,Lz"
2013 TK10,2026-03-20T15:10:13.313017+00:00,True,1.8401700850425213,0.43279648042402635,4.3505983615518415,26,,False,False,3.689229743247749,1.8321107035678559,0.8995499437429679,1.8321107035678559,5.52408314612969,0.003363116606125871,0.6221355657019133,False,1.0136500136494604,False,,,,,,,,,,,,2,49.658888889010996,"Lg,Lr"
2025 MK29,2026-03-20T15:10:13.566027+00:00,False,,0.0,1.7551731157261325,26,SNR=1.76 < threshold=3.0,,,,,,,,,,,,False,,,,,,,,,,,,1,98.61138888902497,"Lg,Li,Lr"
2000 ET122,2026-03-20T15:10:18.450049+00:00,True,1.5462731365682842,0.46075832080684015,33.240375729135714,25,,False,True,0.742914304768256,0.8056018672890963,0.7262157769721216,0.742914304768256,22.269821806517854,3.9362187631564183e-07,0.1728499537915057,False,0.08438061041281283,True,False,True,0.8056018672890963,0.9667222407469156,0.8050595802183007,0.806144154359892,0.0010845741415912435,2.6961266236995107,,,followup_needed,3,365.6883333331207,"Lg,Li,Lr,Lz"
2012 BE19,2026-03-20T15:10:06.857501+00:00,True,5.449224612306153,0.8222927498734094,34.51518684683944,26,,False,True,5.452317439146382,12.487495831943981,5.767595949493687,5.767595949493687,33.43180409052518,7.872149820897789e-09,0.7282704424683122,False,1.165112802854895,True,False,True,12.487495831943981,5.448670404070031,12.477684398907522,12.49730726498044,0.0196228660729183,1.418366264103694,,,followup_needed,2,747.542499999865,"Lg,Li,Lr,Lz"
2025 MT196,2026-03-20T15:10:10.966506+00:00,True,3.356678339169585,0.835648014269511,10.514670496517141,26,,False,True,15.34911637212404,15.33344448149383,4.927365920740092,15.33344448149383,32.21256722738525,1.0968213448592223e-08,0.3853626736973532,False,0.6786523780297581,True,False,True,15.33344448149383,5.813962196779614,15.323556790682979,15.343332172304681,0.01977538162170056,5.304965196361731,,,followup_needed,3,747.5752777777961,"Lg,Li,Lr,Lz"
1999 XR137,2026-03-20T15:10:13.188765+00:00,True,23.729614807403703,0.3264278585944464,19.4446569750888,23,,False,False,0.6802267422474157,1.470156718906302,0.5587573446680835,0.6802267422474157,2.886800361785436,0.05220104895538469,0.07388969650533744,False,1.1612745098022146,False,,,,,,,,,,,,2,166.34249999985332,"Lg,Li,Lr"
2008 CL209,2026-03-20T15:10:18.497136+00:00,True,3.286143071535768,0.5014367871239557,25.510256161159408,25,,False,True,3.7910970323441147,1.424641547182394,2.6005750718839855,2.6005750718839855,8.231861545290412,0.00042864965253142095,0.32908230447895637,False,0.4577918066395977,True,False,True,1.424641547182394,3.7885611814863593,1.4194230018876435,1.4298600924771447,0.010437090589501263,1.1236239438350597,,,followup_needed,3,915.3030555556761,"Lg,Li,Lr,Lz"
2015 XP348,2026-03-20T15:10:22.240367+00:00,True,1.2406203101550775,0.555330558357645,14.050387677562794,23,,False,True,3.242580860286762,3.9164721573857952,2.9325540692586576,3.242580860286762,11.977692410264513,6.37293081396928e-05,0.7657461284271723,False,0.20782559514621599,True,False,True,3.9164721573857952,4.579259753251083,3.912770794610508,3.9201735201610823,0.007402725550573752,1.304269549574601,,,followup_needed,2,963.3788888887502,"Lg,Li,Lr"
2020 OC146,2026-03-20T15:10:26.231933+00:00,True,12.044272136068034,0.7800229783591628,14.439906906446001,26,,False,True,22.409303101033675,26.216072024008,11.1938367295912,22.409303101033675,32.18533987492201,1.1051086268309973e-08,0.969639748767849,False,0.5004826040719061,True,False,True,26.216072024008,13.133103427226061,26.19360947538675,26.23853457262925,0.044925097242501266,3.8768278230102475,,,followup_needed,2,981.5066666665371,"Lg,Li,Lr,Lz"
2021 GM81,2026-03-20T15:10:31.350134+00:00,True,3.1568284142071037,0.6093393422598447,32.44360700341496,26,,False,True,1.8791263754584862,5.922474158052684,3.664083010376297,3.664083010376297,16.181608905828927,3.438310855696791e-06,0.8273119785870815,False,0.6163591657940731,True,False,True,5.922474158052684,3.1567484397088097,5.915121483115474,5.929826832989894,0.014705349874419849,1.6407627022476847,,,followup_needed,2,2923.6133333332837,"Lg,Li,Lr,Lz"
2025 MY79,2026-03-20T15:10:31.659978+00:00,False,,0.0,2.66802998872116,26,SNR=2.67 < threshold=3.0,,,,,,,,,,,,False,,,,,,,,,,,,2,144.36111111100763,"Lg,Li,Lr"
2020 OM65,2026-03-20T15:10:21.093863+00:00,True,1.1700850425212606,0.18809975980650356,6.31891654796368,22,,False,False,0.507835945315105,0.5,0.7467808476059508,0.507835945315105,5.331628961678421,0.005717526557283414,0.12953778923325543,False,0.4705159303800626,False,,,,,,,,,,,,3,532.6791666666395,"Lg,Li,Lr,Lz"
